Cycle,MSE,Avg,Min,Max,Discrepancy
810000,0.040000,50.00,49.00,51.00,1.00
812000,0.040000,50.00,49.00,51.00,1.00
814000,0.040000,50.00,49.00,51.00,1.00
816000,0.040000,50.00,49.00,51.00,1.00
818000,0.040000,50.00,49.00,51.00,1.00
820000,0.040000,50.00,49.00,51.00,1.00
822000,0.040000,50.00,49.00,51.00,1.00
824000,0.040000,50.00,49.00,51.00,1.00
826000,0.040000,50.00,49.00,51.00,1.00
828000,0.040000,50.00,49.00,51.00,1.00
830000,0.040000,50.00,49.00,51.00,1.00
832000,0.040000,50.00,49.00,51.00,1.00
834000,0.040000,50.00,49.00,51.00,1.00
836000,0.040000,50.00,49.00,51.00,1.00
838000,0.040000,50.00,49.00,51.00,1.00
840000,0.040000,50.00,49.00,51.00,1.00
842000,0.040000,50.00,49.00,51.00,1.00
844000,0.040000,50.00,49.00,51.00,1.00
846000,0.040000,50.00,49.00,51.00,1.00
848000,0.040000,50.00,49.00,51.00,1.00
850000,0.040000,50.00,49.00,51.00,1.00
852000,0.040000,50.00,49.00,51.00,1.00
854000,0.040000,50.00,49.00,51.00,1.00
856000,0.040000,50.00,49.00,51.00,1.00
858000,0.040000,50.00,49.00,51.00,1.00
860000,0.040000,50.00,49.00,51.00,1.00
862000,0.040000,50.00,49.00,51.00,1.00
864000,0.040000,50.00,49.00,51.00,1.00
866000,0.040000,50.00,49.00,51.00,1.00
868000,0.040000,50.00,49.00,51.00,1.00
870000,0.040000,50.00,49.00,51.00,1.00
872000,0.040000,50.00,49.00,51.00,1.00
874000,0.040000,50.00,49.00,51.00,1.00
876000,0.040000,50.00,49.00,51.00,1.00
878000,0.040000,50.00,49.00,51.00,1.00
880000,0.040000,50.00,49.00,51.00,1.00
882000,0.040000,50.00,49.00,51.00,1.00
884000,0.040000,50.00,49.00,51.00,1.00
886000,0.040000,50.00,49.00,51.00,1.00
888000,0.040000,50.00,49.00,51.00,1.00
890000,0.040000,50.00,49.00,51.00,1.00
892000,0.040000,50.00,49.00,51.00,1.00
894000,0.040000,50.00,49.00,51.00,1.00
896000,0.040000,50.00,49.00,51.00,1.00
898000,0.040000,50.00,49.00,51.00,1.00
900000,0.040000,50.00,49.00,51.00,1.00
902000,0.040000,50.00,49.00,51.00,1.00
904000,0.040000,50.00,49.00,51.00,1.00
906000,0.040000,50.00,49.00,51.00,1.00
908000,0.040000,50.00,49.00,51.00,1.00
910000,0.040000,50.00,49.00,51.00,1.00
912000,0.040000,50.00,49.00,51.00,1.00
914000,0.040000,50.00,49.00,51.00,1.00
916000,0.040000,50.00,49.00,51.00,1.00
918000,0.040000,50.00,49.00,51.00,1.00
920000,0.040000,50.00,49.00,51.00,1.00
922000,0.040000,50.00,49.00,51.00,1.00
924000,0.040000,50.00,49.00,51.00,1.00
926000,0.040000,50.00,49.00,51.00,1.00
928000,0.040000,50.00,49.00,51.00,1.00
930000,0.040000,50.00,49.00,51.00,1.00
932000,0.040000,50.00,49.00,51.00,1.00
934000,0.040000,50.00,49.00,51.00,1.00
936000,0.040000,50.00,49.00,51.00,1.00
938000,0.040000,50.00,49.00,51.00,1.00
940000,0.040000,50.00,49.00,51.00,1.00
942000,0.040000,50.00,49.00,51.00,1.00
944000,0.040000,50.00,49.00,51.00,1.00
946000,0.040000,50.00,49.00,51.00,1.00
948000,0.040000,50.00,49.00,51.00,1.00
950000,0.040000,50.00,49.00,51.00,1.00
952000,0.040000,50.00,49.00,51.00,1.00
954000,0.040000,50.00,49.00,51.00,1.00
956000,0.040000,50.00,49.00,51.00,1.00
958000,0.040000,50.00,49.00,51.00,1.00
960000,0.040000,50.00,49.00,51.00,1.00
962000,0.040000,50.00,49.00,51.00,1.00
964000,0.040000,50.00,49.00,51.00,1.00
966000,0.040000,50.00,49.00,51.00,1.00
968000,0.040000,50.00,49.00,51.00,1.00
970000,0.040000,50.00,49.00,51.00,1.00
972000,0.040000,50.00,49.00,51.00,1.00
974000,0.040000,50.00,49.00,51.00,1.00
976000,0.040000,50.00,49.00,51.00,1.00
978000,0.040000,50.00,49.00,51.00,1.00
980000,0.040000,50.00,49.00,51.00,1.00
982000,0.040000,50.00,49.00,51.00,1.00
984000,0.040000,50.00,49.00,51.00,1.00
986000,0.040000,50.00,49.00,51.00,1.00
988000,0.040000,50.00,49.00,51.00,1.00
990000,0.040000,50.00,49.00,51.00,1.00
992000,0.040000,50.00,49.00,51.00,1.00
